Time(ms),X,Y,Area
138031,735.64,496.68,Area 3
138042,732.86,504.98,Area 3
138052,732.86,504.98,Area 3
138065,732.86,504.98,Area 3
138076,725.13,509.77,Area 3
138087,725.13,509.77,Area 3
138097,725.13,509.77,Area 3
138109,714.44,514.14,Area 3
138120,714.44,514.14,Area 3
138131,706.83,519.99,Area 3
138141,706.83,519.99,Area 3
138151,706.83,519.99,Area 3
138164,702.77,521.91,Area 3
138174,702.77,521.91,Area 3
138185,702.77,521.91,Area 3
138197,697.68,523.47,Area 3
138208,697.68,523.47,Area 3
138220,695.68,524.36,Area 3
138231,695.68,524.36,Area 3
138242,695.68,524.36,Area 3
138253,692.63,522.67,Area 3
138265,692.63,522.67,Area 3
138276,692.63,522.67,Area 3
138286,689.61,521.39,Area 3
138298,689.61,521.39,Area 3
138308,689.61,521.39,Area 3
138318,690.06,518.32,Area 3
138332,690.06,518.32,Area 3
138343,691.45,518.95,Area 3
138354,691.45,518.95,Area 3
138364,691.45,518.95,Area 3
138374,695.54,517.34,Area 3
138384,695.54,517.34,Area 3
138398,695.54,517.34,Area 3
138408,697.52,513.13,Area 3
138419,697.52,513.13,Area 3
138432,700.74,513.61,Area 3
138443,700.74,513.61,Area 3
138454,700.74,513.61,Area 3
138464,703.11,518.26,Area 3
138475,703.11,518.26,Area 3
138485,703.11,518.26,Area 3
138497,698.86,525.14,Area 3
138508,698.86,525.14,Area 3
138518,698.86,525.14,Area 3
138530,696.74,529.13,Area 3
138541,696.74,529.13,Area 3
138551,696.74,529.13,Area 3
138564,696.73,532.78,Area 3
138574,696.73,532.78,Area 3
138584,697.82,533.37,Area 3
138597,697.82,533.37,Area 3
138608,697.82,533.37,Area 3
138619,799.05,497.50,Area 3
138631,799.05,497.50,Area 3
138642,974.92,448.46,Area 4
138653,974.92,448.46,Area 4
138665,974.92,448.46,Area 4
138676,1050.48,430.76,Area 4
138686,1050.48,430.76,Area 4
138698,1050.48,430.76,Area 4
138710,1054.37,430.15,Area 4
138721,1054.37,430.15,Area 4
138731,1054.37,430.15,Area 4
138742,1054.93,435.08,Area 4
138753,1054.93,435.08,Area 4
138765,1049.09,437.64,Area 4
138775,1049.09,437.64,Area 4
138786,1049.09,437.64,Area 4
138798,1048.06,437.65,Area 4
138808,1048.06,437.65,Area 4
138820,1048.06,437.65,Area 4
138832,1049.40,436.50,Area 4
138843,1049.40,436.50,Area 4
138853,1049.40,436.50,Area 4
138865,1049.57,434.09,Area 4
138876,1049.57,434.09,Area 4
138887,1047.53,435.86,Area 4
138898,1047.53,435.86,Area 4
138909,1047.53,435.86,Area 4
138919,1056.19,436.34,Area 4
138931,1056.19,436.34,Area 4
138942,1056.19,436.34,Area 4
138952,1104.25,435.72,Area 4
138965,1104.25,435.72,Area 4
138976,1144.05,437.16,Area 4
138987,1144.05,437.16,Area 4
138998,1144.05,437.16,Area 4
139009,1141.99,438.48,Area 4
139019,1141.99,438.48,Area 4
139032,1141.99,438.48,Area 4
139042,1135.17,438.53,Area 4
139053,1135.17,438.53,Area 4
139065,1127.16,438.20,Area 4
139075,1127.16,438.20,Area 4
139086,1127.16,438.20,Area 4
139098,1115.47,439.94,Area 4
139108,1115.47,439.94,Area 4
139119,1115.47,439.94,Area 4
139132,1107.70,437.43,Area 4
139142,1107.70,437.43,Area 4
139153,1107.70,437.43,Area 4
139164,1103.86,436.07,Area 4
139176,1103.86,436.07,Area 4
139188,1100.63,436.75,Area 4
139199,1100.63,436.75,Area 4
139209,1100.63,436.75,Area 4
139220,1098.62,434.73,Area 4
139232,1098.62,434.73,Area 4
139243,1098.62,434.73,Area 4
139254,1097.71,434.42,Area 4
139265,1097.71,434.42,Area 4
139275,1097.71,434.42,Area 4
139286,1099.54,434.84,Area 4
139299,1099.54,434.84,Area 4
139310,1124.83,394.86,Area 4
139321,1124.83,394.86,Area 4
139332,1124.83,394.86,Area 4
139343,1152.79,357.25,Area 4
139354,1152.79,357.25,Area 4
139365,1152.79,357.25,Area 4
139376,1155.16,356.10,Area 4
139387,1155.16,356.10,Area 4
139399,1154.25,355.34,Area 4
139410,1154.25,355.34,Area 4
139420,1154.25,355.34,Area 4
139432,1152.81,356.32,Area 4
139443,1152.81,356.32,Area 4
139454,1152.81,356.32,Area 4
139466,1148.25,355.38,Area 4
139481,1148.25,355.38,Area 4
139492,1149.74,355.52,Area 4
139503,1149.74,355.52,Area 4
139517,1149.74,355.52,Area 4
139531,1149.19,354.97,Area 4
139541,1149.19,354.97,Area 4
139552,1149.80,356.81,Area 4
139564,1149.80,356.81,Area 4
139574,1149.80,356.81,Area 4
139585,1154.44,360.68,Area 4
139597,1154.44,360.68,Area 4
139607,1154.44,360.68,Area 4
139618,1154.04,360.78,Area 4
139631,1154.04,360.78,Area 4
139641,1154.22,363.66,Area 4
139652,1154.22,363.66,Area 4
139665,1154.22,363.66,Area 4
139676,1154.59,374.88,Area 4
139687,1154.59,374.88,Area 4
139698,1154.59,374.88,Area 4
139709,1152.28,384.45,Area 4
139719,1152.28,384.45,Area 4
139732,1150.06,393.63,Area 4
139742,1150.06,393.63,Area 4
139753,1150.06,393.63,Area 4
139765,1149.12,400.02,Area 4
139775,1149.12,400.02,Area 4
139787,1149.12,400.02,Area 4
139799,1149.82,401.95,Area 4
139809,1149.82,401.95,Area 4
139819,1149.82,401.95,Area 4
139832,1147.33,400.74,Area 4
139842,1147.33,400.74,Area 4
139853,1142.89,396.95,Area 4
139865,1142.89,396.95,Area 4
139876,1142.89,396.95,Area 4
139886,1139.00,397.67,Area 4
139898,1139.00,397.67,Area 4
139908,1139.00,397.67,Area 4
139920,1130.60,398.73,Area 4
139931,1130.60,398.73,Area 4
139943,1103.07,402.49,Area 4
139953,1103.07,402.49,Area 4
139965,1103.07,402.49,Area 4
139975,1074.30,428.66,Area 4
139986,1074.30,428.66,Area 4
139998,1074.30,428.66,Area 4
140010,1068.27,456.70,Area 4
140021,1068.27,456.70,Area 4
140031,1068.27,456.70,Area 4
140042,1069.30,461.99,Area 4
140053,1069.30,461.99,Area 4
140065,1067.53,464.65,Area 4
140075,1067.53,464.65,Area 4
140086,1067.53,464.65,Area 4
140098,1067.53,464.81,Area 4
140109,1067.53,464.81,Area 4
140120,1067.53,464.81,Area 4
140132,1069.88,464.64,Area 4
140142,1069.88,464.64,Area 4
140153,1068.42,463.98,Area 4
140164,1068.42,463.98,Area 4
140175,1068.42,463.98,Area 4
140185,1068.22,463.12,Area 4
140198,1068.22,463.12,Area 4
140209,1068.22,463.12,Area 4
140220,1068.52,466.35,Area 4
140231,1068.52,466.35,Area 4
140241,1068.52,466.35,Area 4
140253,1067.30,465.95,Area 4
140265,1067.30,465.95,Area 4
140275,1068.33,463.79,Area 4
140285,1068.33,463.79,Area 4
140298,1068.33,463.79,Area 4
140309,1071.06,460.09,Area 4
140319,1071.06,460.09,Area 4
140332,1071.06,460.09,Area 4
140348,1073.87,457.27,Area 4
140359,1073.87,457.27,Area 4
140369,1077.36,461.18,Area 4
140381,1077.36,461.18,Area 4
140392,1077.36,461.18,Area 4
140402,1088.73,566.49,Area 2
140415,1088.73,566.49,Area 2
140425,1099.67,667.25,Area 2
140435,1099.67,667.25,Area 2
140448,1099.67,667.25,Area 2
140459,1102.01,665.31,Area 2
140469,1102.01,665.31,Area 2
140482,1102.01,665.31,Area 2
140493,1105.82,666.66,Area 2
140503,1105.82,666.66,Area 2
140515,1107.77,667.48,Area 2
140526,1107.77,667.48,Area 2
140537,1107.77,667.48,Area 2
140548,1107.97,665.10,Area 2
140560,1107.97,665.10,Area 2
140570,1107.97,665.10,Area 2
140581,1111.99,664.49,Area 2
140592,1111.99,664.49,Area 2
140602,1111.99,664.49,Area 2
140615,1113.81,661.47,Area 2
140626,1113.81,661.47,Area 2
140638,1110.77,660.42,Area 2
140648,1110.77,660.42,Area 2
140659,1110.77,660.42,Area 2
140670,1110.89,661.57,Area 2
140681,1110.89,661.57,Area 2
140692,1110.89,661.57,Area 2
