Time(ms),X,Y,Area
281594,, ,Model
281606,, ,Model
281617,, ,Model
281628,, ,Model
281639,, ,Model
281650,, ,Model
281660,, ,Model
281673,, ,Model
281684,, ,Model
281695,, ,Model
281706,, ,Model
281716,, ,Model
281727,, ,Model
281739,, ,Model
281750,, ,Model
281760,, ,Model
281773,, ,Model
281783,, ,Model
281793,, ,Model
281806,, ,Model
281816,, ,Model
281826,, ,Model
281839,, ,Model
281849,, ,Model
281859,, ,Model
281872,, ,Model
281883,, ,Model
281893,, ,Model
281906,, ,Model
281917,, ,Model
281927,, ,Model
281940,, ,Model
281950,, ,Model
281960,, ,Model
281973,, ,Model
281984,, ,Model
281995,, ,Model
282006,, ,Model
282017,, ,Model
282028,, ,Model
282040,, ,Model
282050,, ,Model
282061,, ,Model
282073,, ,Model
282083,, ,Model
282093,, ,Model
282107,, ,Model
282117,, ,Model
282128,, ,Model
282140,, ,Model
282151,, ,Model
282161,, ,Model
282175,, ,Model
282190,, ,Model
282200,, ,Model
282210,, ,Model
282223,, ,Model
282234,, ,Model
282244,, ,Model
282257,, ,Model
282268,, ,Model
282279,, ,Model
282289,, ,Model
282300,, ,Model
282311,, ,Model
282325,, ,Model
282336,, ,Model
282347,, ,Model
282360,, ,Model
282375,, ,Model
282392,, ,Model
282410,, ,Model
282427,, ,Model
282444,, ,Model
282462,, ,Model
282478,, ,Model
282491,, ,Model
282507,, ,Model
282518,, ,Model
282528,, ,Model
282541,, ,Model
282551,, ,Model
282562,, ,Model
282572,, ,Model
282583,, ,Model
282594,, ,Model
282606,, ,Model
282617,, ,Model
282628,, ,Model
282639,, ,Model
282650,, ,Model
282661,, ,Model
282674,, ,Model
282689,, ,Model
282700,, ,Model
282712,, ,Model
282722,, ,Model
282734,, ,Model
282744,, ,Model
282755,, ,Model
282766,, ,Model
282776,, ,Model
282790,, ,Model
282801,, ,Model
282813,, ,Model
282824,, ,Model
282839,, ,Model
282850,, ,Model
282861,, ,Model
282873,, ,Model
282883,, ,Model
282893,767.63,223.48,Area 3
282907,767.63,223.48,Area 3
282918,767.63,223.48,Area 3
282928,792.52,245.48,Area 3
282939,792.52,245.48,Area 3
282950,792.52,245.48,Area 3
282960,791.62,222.85,Area 3
282973,791.62,222.85,Area 3
282984,803.47,219.8,Area 3
282994,803.47,219.8,Area 3
283006,803.47,219.8,Area 3
283017,819.44,225.63,Area 3
283028,819.44,225.63,Area 3
283040,819.44,225.63,Area 3
283050,785.06,245.23,Area 3
283061,785.06,245.23,Area 3
283073,785.06,245.23,Area 3
283083,770.68,258.45,Area 3
283095,770.68,258.45,Area 3
283107,773.92,281.49,Area 3
283117,773.92,281.49,Area 3
283128,773.92,281.49,Area 3
283141,773.61,317.42,Area 3
283152,773.61,317.42,Area 3
283162,773.61,317.42,Area 3
283174,763.65,333.47,Area 3
283184,763.65,333.47,Area 3
283195,763.65,333.47,Area 3
283205,760.76,329.8,Area 3
283215,760.76,329.8,Area 3
283227,762.49,328.68,Area 3
283239,762.49,328.68,Area 3
283250,762.49,328.68,Area 3
283260,763.76,330.98,Area 3
283273,763.76,330.98,Area 3
283284,763.76,330.98,Area 3
283294,759.64,330.69,Area 3
283306,759.64,330.69,Area 3
283316,759.64,330.69,Area 3
283328,757.28,327.83,Area 3
283340,757.28,327.83,Area 3
283351,756.71,324.56,Area 3
283361,756.71,324.56,Area 3
283374,756.71,324.56,Area 3
283385,760.32,330.72,Area 3
283395,760.32,330.72,Area 3
283406,760.32,330.72,Area 3
283416,769.54,330.7,Area 3
283427,769.54,330.7,Area 3
283439,777.53,317.57,Area 3
283449,777.53,317.57,Area 3
283459,777.53,317.57,Area 3
283473,754.53,284.09,Area 3
283484,754.53,284.09,Area 3
283494,754.53,284.09,Area 3
283506,733.77,255.3,Area 3
283516,733.77,255.3,Area 3
283527,733.77,255.3,Area 3
283541,730.55,255.38,Area 3
283556,730.55,255.38,Area 3
283568,727.89,261.03,Area 3
283578,727.89,261.03,Area 3
283589,733.47,276.41,Area 3
283600,733.47,276.41,Area 3
283610,733.47,276.41,Area 3
283623,733.98,279.78,Area 3
283634,733.98,279.78,Area 3
283645,733.98,279.78,Area 3
283657,733.98,274.33,Area 3
283672,733.98,274.33,Area 3
283684,733.13,275.47,Area 3
283695,733.13,275.47,Area 3
283706,733.13,275.47,Area 3
283716,733.65,272.86,Area 3
283727,733.65,272.86,Area 3
283739,733.65,272.86,Area 3
283750,734.03,269.32,Area 3
283760,734.03,269.32,Area 3
283773,732.72,270.02,Area 3
283784,732.72,270.02,Area 3
283794,732.72,270.02,Area 3
283807,734.28,275.96,Area 3
